0,865; 4,76262
0,87; 4,77894
0,875; 4,79474
0,88; 4,81001
0,885; 4,82475
0,89; 4,83894
0,895; 4,85258
0,9; 4,86567
0,905; 4,87819
0,91; 4,89014
0,915; 4,90151
0,92; 4,9123
0,925; 4,9225
0,93; 4,9321
0,935; 4,9411
0,94; 4,94949
0,945; 4,95725
0,95; 4,9644
0,955; 4,97091
0,96; 4,97679
0,965; 4,98201
0,97; 4,98659
0,975; 4,99051
0,98; 4,99377
0,985; 4,99635
0,99; 4,99825
0,995; 4,99947
1; 5
1,005; 4,99988
1,01; 4,99916
1,015; 4,99785
1,02; 4,99595
1,025; 4,99347
1,03; 4,99042
1,035; 4,98681
1,04; 4,98263
1,045; 4,97789
1,05; 4,97261
1,055; 4,96678
1,06; 4,96042
1,065; 4,95352
1,07; 4,9461
1,075; 4,93816
1,08; 4,92971
1,085; 4,92075
1,09; 4,91129
1,095; 4,90134
1,1; 4,89089
1,105; 4,87996
1,11; 4,86856
1,115; 4,85668
1,12; 4,84434
1,125; 4,83154
1,13; 4,81829
1,135; 4,80459
1,14; 4,79045
1,145; 4,77587
1,15; 4,76087
1,155; 4,74544
1,16; 4,7296
1,165; 4,71334
1,17; 4,69668
1,175; 4,67963
1,18; 4,66217
1,185; 4,64434
1,19; 4,62612
1,195; 4,60753
1,2; 4,58857
1,205; 4,56924
1,21; 4,54956
1,215; 4,52953
1,22; 4,50916
1,225; 4,48845
1,23; 4,4674
1,235; 4,44603
1,24; 4,42434
1,245; 4,40233
1,25; 4,38002
1,255; 4,3574
1,26; 4,33449
1,265; 4,31129
1,27; 4,2878
1,275; 4,26403
1,28; 4,24
1,285; 4,21569
1,29; 4,19113
1,295; 4,16631
1,3; 4,14125
1,305; 4,11594
1,31; 4,09039
1,315; 4,06462
1,32; 4,03862
1,325; 4,01241
1,33; 3,98598
1,335; 3,95935
1,34; 3,93252
1,345; 3,90549
1,35; 3,87828
1,355; 3,85088
1,36; 3,82331
1,365; 3,79557
1,37; 3,76766
1,375; 3,7396
1,38; 3,71139
1,385; 3,68303
1,39; 3,65453
1,395; 3,6259
1,4; 3,59714
1,405; 3,56826
1,41; 3,53926
1,415; 3,51015
1,42; 3,48095
1,425; 3,45164
1,43; 3,42224
1,435; 3,39276
1,44; 3,3632
1,445; 3,33356
1,45; 3,30386
1,455; 3,27409
1,46; 3,24427
1,465; 3,21441
1,47; 3,1845
1,475; 3,15455
1,48; 3,12457
1,485; 3,09456
1,49; 3,06454
1,495; 3,0345
1,5; 3,00446
1,505; 2,97442
1,51; 2,94438
1,515; 2,91435
1,52; 2,88434
1,525; 2,85435
1,53; 2,82439
1,535; 2,79447
1,54; 2,76459
1,545; 2,73476
1,55; 2,70497
1,555; 2,67525
1,56; 2,6456
1,565; 2,61601
1,57; 2,5865
1,575; 2,55708
1,58; 2,52775
1,585; 2,49851
1,59; 2,46937
1,595; 2,44034
1,6; 2,41143
1,605; 2,38263
1,61; 2,35396
1,615; 2,32542
1,62; 2,29702
1,625; 2,26876
1,63; 2,24065
1,635; 2,2127
1,64; 2,18491
1,645; 2,15729
1,65; 2,12984
1,655; 2,10257
1,66; 2,07549
1,665; 2,0486
1,67; 2,02191
1,675; 1,99542
1,68; 1,96914
1,685; 1,94308
1,69; 1,91724
1,695; 1,89163
1,7; 1,86625
1,705; 1,84111
1,71; 1,81622
1,715; 1,79158
1,72; 1,7672
1,725; 1,74308
1,73; 1,71923
1,735; 1,69566
1,74; 1,67238
1,745; 1,64938
1,75; 1,62667
1,755; 1,60427
1,76; 1,58217
1,765; 1,56038
1,77; 1,53892
1,775; 1,51778
1,78; 1,49696
1,785; 1,47649
1,79; 1,45636
1,795; 1,43657
1,8; 1,41714
1,805; 1,39807
1,81; 1,37937
1,815; 1,36104
1,82; 1,34309
1,825; 1,32553
1,83; 1,30835
1,835; 1,29157
1,84; 1,2752
1,845; 1,25923
1,85; 1,24368
1,855; 1,22855
1,86; 1,21385
1,865; 1,19958
1,87; 1,18575
1,875; 1,17236
1,88; 1,15943
1,885; 1,14695
1,89; 1,13494
1,895; 1,12339
1,9; 1,11232
1,905; 1,10173
1,91; 1,09163
1,915; 1,08202
1,92; 1,07291
1,925; 1,06431
1,93; 1,05622
1,935; 1,04864
1,94; 1,04159
1,945; 1,03507
1,95; 1,02908
1,955; 1,02364
1,96; 1,01874
1,965; 1,0144
1,97; 1,01062
1,975; 1,0074
1,98; 1,00475
1,985; 1,00268
1,99; 1,0012
1,995; 1,0003
2; 1
2,005; 1,00029
2,01; 1,00115
2,015; 1,00258
2,02; 1,00458
2,025; 1,00713
2,03; 1,01023
2,035; 1,01388
2,04; 1,01807
2,045; 1,0228
2,05; 1,02805
2,055; 1,03382
2,06; 1,04012
2,065; 1,04692
2,07; 1,05423
2,075; 1,06204
2,08; 1,07035
2,085; 1,07914
2,09; 1,08842
2,095; 1,09817
2,1; 1,1084
2,105; 1,11909
2,11; 1,13024
2,115; 1,14185
2,12; 1,1539
2,125; 1,1664
2,13; 1,17934
2,135; 1,1927
2,14; 1,2065
2,145; 1,22071
2,15; 1,23534
2,155; 1,25038
2,16; 1,26582
2,165; 1,28166
2,17; 1,29789
2,175; 1,31451
2,18; 1,33151
2,185; 1,34888
2,19; 1,36662
2,195; 1,38472
2,2; 1,40319
2,205; 1,422
2,21; 1,44116
2,215; 1,46066
2,22; 1,4805
2,225; 1,50067
2,23; 1,52115
2,235; 1,54196
2,24; 1,56308
2,245; 1,58451
2,25; 1,60623
2,255; 1,62825
2,26; 1,65056
2,265; 1,67316
2,27; 1,69603
2,275; 1,71917
2,28; 1,74258
2,285; 1,76625
2,29; 1,79018
2,295; 1,81436
2,3; 1,83877
2,305; 1,86343
2,31; 1,88832
2,315; 1,91344
2,32; 1,93878
2,325; 1,96433
2,33; 1,99009
2,335; 2,01606
2,34; 2,04222
2,345; 2,06858
2,35; 2,09512
2,355; 2,12184
2,36; 2,14874
2,365; 2,17581
2,37; 2,20304
2,375; 2,23043
2,38; 2,25798
2,385; 2,28567
2,39; 2,3135
2,395; 2,34147
2,4; 2,36956
2,405; 2,39778
2,41; 2,42612
2,415; 2,45457
2,42; 2,48313
2,425; 2,51179
2,43; 2,54054
2,435; 2,56939
2,44; 2,59832
2,445; 2,62733
2,45; 2,65641
2,455; 2,68555
2,46; 2,71476
2,465; 2,74402
2,47; 2,77334
2,475; 2,8027
2,48; 2,83209
2,485; 2,86152
2,49; 2,89098
2,495; 2,92046
2,5; 2,94995
2,505; 2,97945
2,51; 3,00896
2,515; 3,03847
2,52; 3,06797
2,525; 3,09745
2,53; 3,12692
2,535; 3,15637
2,54; 3,18578
2,545; 3,21516
2,55; 3,2445
2,555; 3,27379
2,56; 3,30302
2,565; 3,3322
2,57; 3,36132
2,575; 3,39036
2,58; 3,41933
2,585; 3,44822
2,59; 3,47702
2,595; 3,50573
2,6; 3,53434
2,605; 3,56285
2,61; 3,59125
2,615; 3,61953
2,62; 3,64769
2,625; 3,67572
2,63; 3,70362
2,635; 3,73139
2,64; 3,75901
2,645; 3,78648
2,65; 3,81379
2,655; 3,84094
2,66; 3,86793
2,665; 3,89475
2,67; 3,92138
2,675; 3,94783
2,68; 3,9741
2,685; 4,00017
2,69; 4,02603
2,695; 4,05169
2,7; 4,07714
2,705; 4,10237
2,71; 4,12738
2,715; 4,15216
2,72; 4,1767
2,725; 4,201
2,73; 4,22505
2,735; 4,24886
2,74; 4,2724
2,745; 4,29568
2,75; 4,31869
2,755; 4,34143
2,76; 4,36389
2,765; 4,38606
2,77; 4,40793
2,775; 4,42951
2,78; 4,45079
2,785; 4,47176
2,79; 4,49241
2,795; 4,51274
2,8; 4,53275
2,805; 4,55242
2,81; 4,57176
2,815; 4,59075
2,82; 4,60939
2,825; 4,62768
2,83; 4,64561
2,835; 4,66317
2,84; 4,68036
2,845; 4,69718
2,85; 4,71361
2,855; 4,72965
2,86; 4,74529
2,865; 4,76054
2,87; 4,77538
2,875; 4,78981
2,88; 4,80382
2,885; 4,8174
2,89; 4,83056
2,895; 4,84328
2,9; 4,85557
2,905; 4,8674
2,91; 4,87879
2,915; 4,88972
2,92; 4,90018
2,925; 4,91018
2,93; 4,9197
2,935; 4,92874
2,94; 4,9373
2,945; 4,94536
2,95; 4,95293
2,955; 4,96
2,96; 4,96655
2,965; 4,97259
2,97; 4,97811
2,975; 4,98311
2,98; 4,98757
2,985; 4,9915
2,99; 4,99488
2,995; 4,99772
3; 5
3,005; 5,00194
3,01; 5,00375
3,015; 5,00544
3,02; 5,00701
3,025; 5,00845
3,03; 5,00977
3,035; 5,01097
3,04; 5,01205
3,045; 5,01301
3,05; 5,01385
3,055; 5,01457
3,06; 5,01518
3,065; 5,01567
3,07; 5,01604
3,075; 5,0163
3,08; 5,01645
3,085; 5,01648
3,09; 5,0164
3,095; 5,01622
3,1; 5,01592
3,105; 5,01551
3,11; 5,01499
3,115; 5,01437
3,12; 5,01363
3,125; 5,0128
3,13; 5,01185
3,135; 5,01081
3,14; 5,00965
3,145; 5,0084
3,15; 5,00705
3,155; 5,00559
3,16; 5,00403
3,165; 5,00238
3,17; 5,00062
3,175; 4,99877
3,18; 4,99683
3,185; 4,99478
3,19; 4,99264
3,195; 4,99041
3,2; 4,98808
3,205; 4,98566
3,21; 4,98315
3,215; 4,98055
3,22; 4,97786
3,225; 4,97508
3,23; 4,97221
3,235; 4,96925
3,24; 4,96621
3,245; 4,96308
3,25; 4,95987
3,255; 4,95657
3,26; 4,95319
3,265; 4,94973
3,27; 4,94618
3,275; 4,94255
3,28; 4,93885
3,285; 4,93506
3,29; 4,9312
3,295; 4,92726
3,3; 4,92325
3,305; 4,91915
3,31; 4,91499
3,315; 4,91075
3,32; 4,90643
3,325; 4,90204
3,33; 4,89759
3,335; 4,89306
3,34; 4,88846
3,345; 4,88379
3,35; 4,87906
3,355; 4,87426
3,36; 4,86939
3,365; 4,86445
3,37; 4,85946
3,375; 4,85439
3,38; 4,84927
3,385; 4,84408
3,39; 4,83883
3,395; 4,83352
3,4; 4,82815
3,405; 4,82272
3,41; 4,81724
3,415; 4,81169
3,42; 4,8061
3,425; 4,80044
3,43; 4,79473
3,435; 4,78897
3,44; 4,78315
3,445; 4,77729
3,45; 4,77137
3,455; 4,7654
3,46; 4,75938
3,465; 4,75331
3,47; 4,7472
3,475; 4,74103
3,48; 4,73482
3,485; 4,72857
3,49; 4,72227
3,495; 4,71593
3,5; 4,70955
3,505; 4,70312
3,51; 4,69665
3,515; 4,69015
3,52; 4,6836
3,525; 4,67701
3,53; 4,67039
3,535; 4,66373
3,54; 4,65703
3,545; 4,6503
3,55; 4,64354
3,555; 4,63674
3,56; 4,62991
3,565; 4,62304
3,57; 4,61615
3,575; 4,60922
3,58; 4,60227
3,585; 4,59529
3,59; 4,58828
3,595; 4,58124
3,6; 4,57418
3,605; 4,56709
3,61; 4,55998
3,615; 4,55284
3,62; 4,54569
3,625; 4,53851
3,63; 4,53131
3,635; 4,52409
3,64; 4,51685
3,645; 4,50959
3,65; 4,50232
3,655; 4,49503
3,66; 4,48772
3,665; 4,4804
3,67; 4,47306
3,675; 4,46571
3,68; 4,45835
3,685; 4,45097
3,69; 4,44359
3,695; 4,4362
3,7; 4,42879
3,705; 4,42138
3,71; 4,41396
3,715; 4,40654
3,72; 4,39911
3,725; 4,39167
3,73; 4,38423
3,735; 4,37679
3,74; 4,36935
3,745; 4,3619
3,75; 4,35445
3,755; 4,34701
3,76; 4,33956
3,765; 4,33212
3,77; 4,32468
3,775; 4,31724
3,78; 4,30981
3,785; 4,30238
3,79; 4,29496
3,795; 4,28754
3,8; 4,28014
3,805; 4,27274
3,81; 4,26535
3,815; 4,25797
3,82; 4,25061
3,825; 4,24325
3,83; 4,23591
3,835; 4,22858
3,84; 4,22127
3,845; 4,21397
3,85; 4,20669
3,855; 4,19943
3,86; 4,19218
3,865; 4,18495
3,87; 4,17775
3,875; 4,17056
3,88; 4,16339
3,885; 4,15625
3,89; 4,14913
3,895; 4,14203
3,9; 4,13496
3,905; 4,12791
3,91; 4,12089
3,915; 4,1139
3,92; 4,10693
3,925; 4,1
3,93; 4,09309
3,935; 4,08621
3,94; 4,07937
3,945; 4,07256
3,95; 4,06578
3,955; 4,05903
3,96; 4,05232
3,965; 4,04565
3,97; 4,03901
3,975; 4,03241
3,98; 4,02585
3,985; 4,01933
3,99; 4,01284
3,995; 4,0064
4; 4
4,005; 3,99348
4,01; 3,98669
4,015; 3,97962
4,02; 3,97228
4,025; 3,96468
4,03; 3,95681
4,035; 3,94868
4,04; 3,94029
4,045; 3,93165
4,05; 3,92275
4,055; 3,91361
4,06; 3,90422
4,065; 3,89458
4,07; 3,8847
4,075; 3,87459
4,08; 3,86424
4,085; 3,85365
4,09; 3,84284
4,095; 3,8318
4,1; 3,82054
4,105; 3,80906
4,11; 3,79735
4,115; 3,78544
4,12; 3,77331
4,125; 3,76097
4,13; 3,74843
4,135; 3,73568
4,14; 3,72273
4,145; 3,70958
4,15; 3,69624
4,155; 3,68271
4,16; 3,66898
4,165; 3,65507
4,17; 3,64098
4,175; 3,62671
4,18; 3,61226
4,185; 3,59764
4,19; 3,58284
4,195; 3,56787
4,2; 3,55274
4,205; 3,53745
4,21; 3,52199
4,215; 3,50638
4,22; 3,49061
4,225; 3,47469
4,23; 3,45863
4,235; 3,44241
4,24; 3,42606
4,245; 3,40956
4,25; 3,39293
4,255; 3,37616
4,26; 3,35926
4,265; 3,34223
4,27; 3,32508
4,275; 3,30781
4,28; 3,29041
4,285; 3,2729
4,29; 3,25527
4,295; 3,23753
4,3; 3,21969
4,305; 3,20173
4,31; 3,18368
4,315; 3,16553
4,32; 3,14728
4,325; 3,12893
4,33; 3,1105
4,335; 3,09197
4,34; 3,07336
4,345; 3,05467
4,35; 3,0359
4,355; 3,01705
4,36; 2,99813
4,365; 2,97914
4,37; 2,96008
4,375; 2,94096
4,38; 2,92177
4,385; 2,90252
4,39; 2,88322
4,395; 2,86386
4,4; 2,84446
4,405; 2,825
4,41; 2,8055
4,415; 2,78596
4,42; 2,76638
4,425; 2,74677
4,43; 2,72712
4,435; 2,70744
4,44; 2,68773
4,445; 2,668
4,45; 2,64824
4,455; 2,62847
4,46; 2,60868
4,465; 2,58888
4,47; 2,56906
4,475; 2,54924
4,48; 2,52942
4,485; 2,50959
4,49; 2,48977
4,495; 2,46995
4,5; 2,45014
4,505; 2,43033
4,51; 2,41054
4,515; 2,39077
4,52; 2,37101
4,525; 2,35128
4,53; 2,33157
4,535; 2,31188
4,54; 2,29223
4,545; 2,27261
4,55; 2,25303
4,555; 2,23348
4,56; 2,21398
4,565; 2,19452
4,57; 2,17511
4,575; 2,15575
4,58; 2,13644
4,585; 2,11719
4,59; 2,098
4,595; 2,07887
4,6; 2,0598
4,605; 2,04081
4,61; 2,02188
4,615; 2,00302
4,62; 1,98425
4,625; 1,96555
4,63; 1,94693
4,635; 1,9284
4,64; 1,90996
4,645; 1,89161
4,65; 1,87335
4,655; 1,85518
4,66; 1,83712
4,665; 1,81916
4,67; 1,8013
4,675; 1,78356
4,68; 1,76592
4,685; 1,7484
4,69; 1,73099
4,695; 1,71371
4,7; 1,69654
4,705; 1,6795
4,71; 1,66259
4,715; 1,64581
4,72; 1,62917
4,725; 1,61266
4,73; 1,59629
4,735; 1,58007
4,74; 1,56399
4,745; 1,54806
4,75; 1,53228
4,755; 1,51665
4,76; 1,50118
4,765; 1,48587
4,77; 1,47073
4,775; 1,45575
4,78; 1,44093
4,785; 1,42629
4,79; 1,41183
4,795; 1,39754
4,8; 1,38343
4,805; 1,36951
4,81; 1,35577
4,815; 1,34222
4,82; 1,32886
4,825; 1,3157
4,83; 1,30273
4,835; 1,28997
4,84; 1,2774
4,845; 1,26505
4,85; 1,2529
4,855; 1,24096
4,86; 1,22924
4,865; 1,21774
4,87; 1,20646
4,875; 1,1954
4,88; 1,18457
4,885; 1,17396
4,89; 1,16359
4,895; 1,15346
4,9; 1,14356
4,905; 1,1339
4,91; 1,12449
4,915; 1,11532
4,92; 1,1064
4,925; 1,09774
4,93; 1,08933
4,935; 1,08118
4,94; 1,07328
4,945; 1,06566
4,95; 1,0583
4,955; 1,05121
4,96; 1,04439
4,965; 1,03785
4,97; 1,03158
4,975; 1,0256
4,98; 1,0199
4,985; 1,01449
4,99; 1,00936
4,995; 1,00453
5; 1
