651; 0
652; 1
653; 0
654; 0
655; 0
656; 0
657; 0
658; 0
659; 2
660; 0
661; 0
662; 1
663; 0
664; 0
665; 0
666; 0
667; 0
668; 0
669; 2
670; 0
671; 0
672; 0
673; 1
674; 0
675; 0
676; 0
677; 0
678; 0
679; 3
680; 1
681; 1
682; 2
683; 1
684; 2
685; 0
686; 0
687; 1
688; 1
689; 0
690; 2
691; 2
692; 0
693; 2
694; 0
695; 0
696; 0
697; 0
698; 1
699; 3
700; 0
701; 2
702; 1
703; 1
704; 1
705; 1
706; 0
707; 0
708; 1
709; 1
710; 1
711; 1
712; 0
713; 4
714; 0
715; 1
716; 1
717; 1
718; 1
719; 1
720; 0
721; 1
722; 1
723; 0
724; 1
725; 1
726; 0
727; 0
728; 0
729; 0
730; 0
731; 0
732; 2
733; 2
734; 0
735; 0
736; 1
737; 0
738; 2
739; 1
740; 2
741; 2
742; 0
743; 0
744; 0
745; 0
746; 2
747; 1
748; 3
749; 1
750; 0
751; 0
752; 2
753; 1
754; 1
755; 0
756; 0
757; 0
758; 1
759; 0
760; 1
761; 0
762; 0
763; 1
764; 0
765; 3
766; 0
767; 1
768; 1
769; 0
770; 0
771; 0
772; 0
773; 1
774; 1
775; 1
776; 0
777; 2
778; 0
779; 0
780; 1
781; 1
782; 2
783; 0
784; 1
785; 1
786; 0
787; 0
788; 1
789; 0
790; 1
791; 1
792; 2
793; 1
794; 2
795; 2
796; 0
797; 0
798; 0
799; 2
800; 2
801; 0
802; 0
803; 0
804; 0
805; 1
806; 1
807; 3
808; 2
809; 1
810; 1
811; 0
812; 1
813; 1
814; 0
815; 1
816; 0
817; 0
818; 0
819; 0
820; 1
821; 0
822; 1
823; 0
824; 2
825; 0
826; 1
827; 0
828; 0
829; 0
830; 1
831; 2
832; 1
833; 3
834; 1
835; 0
836; 2
837; 3
838; 0
839; 1
840; 0
841; 0
842; 1
843; 0
844; 0
845; 2
846; 1
847; 0
848; 1
849; 0
850; 0
851; 2
852; 2
853; 0
854; 1
855; 1
856; 1
857; 2
858; 1
859; 0
860; 1
861; 1
862; 2
863; 1
864; 3
865; 0
866; 1
867; 2
868; 1
869; 0
870; 2
871; 0
872; 1
873; 0
874; 1
875; 3
876; 0
877; 0
878; 3
879; 2
880; 1
881; 1
882; 0
883; 1
884; 1
885; 1
886; 2
887; 0
888; 0
889; 0
890; 0
891; 0
892; 0
893; 0
894; 0
895; 1
896; 1
897; 1
898; 0
899; 1
900; 1
901; 1
902; 1
903; 0
904; 0
905; 0
906; 2
907; 2
908; 0
909; 0
910; 0
911; 0
912; 1
913; 1
914; 1
915; 0
916; 1
917; 1
918; 0
919; 0
920; 0
921; 0
922; 0
923; 2
924; 0
925; 1
926; 2
927; 4
928; 0
929; 0
930; 2
931; 0
932; 1
933; 0
934; 1
935; 1
936; 0
937; 2
938; 0
939; 1
940; 1
941; 0
942; 0
943; 2
944; 0
945; 2
946; 1
947; 0
948; 1
949; 1
950; 0
951; 0
952; 0
953; 2
954; 0
955; 0
956; 2
957; 2
958; 1
959; 0
960; 0
961; 1
962; 2
963; 0
964; 0
965; 0
966; 0
967; 0
968; 0
969; 2
970; 2
971; 1
972; 0
973; 4
974; 2
975; 1
976; 2
977; 2
978; 0
979; 0
980; 1
981; 1
982; 1
983; 0
984; 0
985; 1
986; 2
987; 3
988; 0
989; 0
990; 3
991; 2
992; 1
993; 0
994; 0
995; 1
996; 1
997; 0
998; 2
999; 2
